,Avg. sheep,Avg. wolves
276,284.5247524752475,118.82178217821782
277,219.3861386138614,103.5940594059406
278,287.26732673267327,111.79207920792079
279,306.41584158415844,96.3069306930693
280,218.82178217821783,209.13861386138615
281,214.12871287128712,177.65346534653466
282,208.44554455445544,181.58415841584159
283,221.07920792079207,213.15841584158414
284,317.7227722772277,145.77227722772278
285,152.75247524752476,123.73267326732673
286,363.18811881188117,107.94059405940594
287,307.2277227722772,43.475247524752476
288,316.35643564356434,46.26732673267327
289,311.33663366336634,39.227722772277225
290,245.74257425742573,60.94059405940594
291,353.3960396039604,54.0990099009901
292,251.34653465346534,63.31683168316832
293,287.7227722772277,45.01980198019802
294,145.36633663366337,46.336633663366335
295,148.76237623762376,41.98019801980198
296,157.8019801980198,67.92079207920793
297,158.79207920792078,43.46534653465346
298,145.85148514851485,65.12871287128714
299,148.1881188118812,73.17821782178218
300,150.36633663366337,46.603960396039604
301,139.36633663366337,166.8118811881188
302,122.78217821782178,119.78217821782178
303,130.83168316831683,168.7128712871287
304,196.20792079207922,120.29702970297029
305,129.65346534653466,92.53465346534654
306,156.21782178217822,160.1881188118812
307,143.01980198019803,163.83168316831683
308,138.20792079207922,54.633663366336634
309,185.53465346534654,43.75247524752475
310,155.5742574257426,50.603960396039604
311,118.87128712871286,31.91089108910891
312,125.26732673267327,62.97029702970297
313,195.8019801980198,177.5742574257426
314,133.17821782178217,54.35643564356435
315,136.54455445544554,111.47524752475248
316,133.22772277227722,105.99009900990099
317,146.6138613861386,249.7029702970297
318,158.12871287128712,86.66336633663366
319,105.72277227722772,55.396039603960396
320,134.8910891089109,125.88118811881188
321,129.2871287128713,132.2970297029703
322,126.62376237623762,22.544554455445546
323,130.13861386138615,28.584158415841586
324,118.27722772277228,23.04950495049505
325,253.52475247524754,77.8019801980198
326,119.99009900990099,39.64356435643565
327,114.37623762376238,19.722772277227723
328,129.73267326732673,22.257425742574256
329,180.06930693069307,52.722772277227726
330,185.3960396039604,42.73267326732673
331,108.84158415841584,21.534653465346533
332,197.53465346534654,37.46534653465346
333,203.4851485148515,116.65346534653466
334,220.84158415841586,35.722772277227726
335,182.9009900990099,48.64356435643565
336,212.25742574257427,41.366336633663366
337,228.67326732673268,32.524752475247524
338,207.73267326732673,36.82178217821782
339,251.45544554455446,43.71287128712871
340,177.009900990099,46.881188118811885
341,209.06930693069307,39.42574257425743
342,220.06930693069307,46.48514851485149
343,154.35643564356437,67.78217821782178
344,156.20792079207922,79.3069306930693
345,153.78217821782178,66.82178217821782
346,241.1089108910891,52.603960396039604
347,125.72277227722772,56.82178217821782
348,188.4950495049505,52.366336633663366
349,168.52475247524754,75.98019801980197
350,89.98019801980197,47.32673267326733
351,85.02970297029702,61.504950495049506
352,118.0990099009901,68.43564356435644
353,123.43564356435644,119.75247524752476
354,96.44554455445545,23.14851485148515
355,92.61386138613861,40.039603960396036
356,88.39603960396039,44.07920792079208
357,199.96039603960395,83.57425742574257
358,161.1089108910891,47.84158415841584
359,130.63366336633663,23.603960396039604
360,137.4257425742574,158.76237623762376
361,211.26732673267327,76.37623762376238
362,191.15841584158414,87.12871287128714
363,219.98019801980197,62.386138613861384
364,209.7029702970297,192.82178217821783
365,188.86138613861385,193.72277227722773
366,198.31683168316832,196.76237623762376
367,167.0891089108911,36.75247524752475
368,314.94059405940595,150.31683168316832
369,212.41584158415841,234.96039603960395
370,251.5049504950495,199.58415841584159
371,160.77227722772278,34.45544554455446
372,178.15841584158414,37.46534653465346
373,270.96039603960395,179.7128712871287
374,161.6039603960396,35.67326732673267
375,159.96039603960395,28.81188118811881
376,162.72277227722773,29.376237623762375
377,168.97029702970298,27.04950495049505
378,171.1881188118812,87.23762376237623
379,170.13861386138615,67.93069306930693
380,156.43564356435644,73.66336633663366
381,212.33663366336634,111.81188118811882
382,165.5049504950495,88.92079207920793
383,142.9108910891089,83.08910891089108
384,172.31683168316832,79.86138613861387
385,221.92079207920793,48.82178217821782
386,208.93069306930693,54.08910891089109
387,156.40594059405942,53.663366336633665
388,184.30693069306932,71.73267326732673
389,208.9009900990099,67.11881188118812
390,186.5742574257426,51.28712871287129
391,199.45544554455446,57.53465346534654
392,152.04950495049505,42.64356435643565
393,161.16831683168317,55.53465346534654
394,173.85148514851485,38.64356435643565
395,86.54455445544555,29.861386138613863
396,169.53465346534654,35.65346534653465
397,180.98019801980197,72.39603960396039
398,176.8118811881188,37.26732673267327
399,111.5940594059406,33.43564356435643
400,106.38613861386139,37.98019801980198
401,189.2970297029703,74.14851485148515
402,103.06930693069307,40.98019801980198
403,100.63366336633663,23.455445544554454
404,111.00990099009901,38.51485148514851
405,106.31683168316832,35.851485148514854
406,236.74257425742573,97.56435643564356
407,228.4257425742574,99.6930693069307
408,236.4851485148515,78.4950495049505
409,279.63366336633663,107.51485148514851
410,131.87128712871288,211.64356435643563
411,240.13861386138615,74.55445544554455
412,260.43564356435644,86.25742574257426
413,161.87128712871288,170.15841584158414
414,148.83168316831683,182.75247524752476
415,135.4851485148515,148.17821782178217
416,246.46534653465346,73.3069306930693
417,135.54455445544554,213.95049504950495
418,143.47524752475246,170.64356435643563
419,127.1980198019802,173.01980198019803
420,145.83168316831683,252.4257425742574
421,128.3861386138614,257.51485148514854
422,133.92079207920793,206.72277227722773
423,190.74257425742573,345.8217821782178
424,164.8910891089109,235.5148514851485
425,94.62376237623762,51.67326732673267
426,151.5148514851485,249.34653465346534
427,112.15841584158416,63.92079207920792
428,132.47524752475246,68.15841584158416
429,107.06930693069307,57.53465346534654
430,102.39603960396039,89.37623762376238
431,192.6039603960396,256.43564356435644
432,111.83168316831683,75.11881188118812
433,139.77227722772278,65.41584158415841
434,172.52475247524754,41.277227722772274
435,165.04950495049505,36.475247524752476
436,150.45544554455446,43.91089108910891
437,118.8019801980198,40.881188118811885
438,163.13861386138615,31.376237623762375
439,229.72277227722773,105.41584158415841
440,175.6039603960396,45.93069306930693
441,259.009900990099,68.87128712871286
442,191.1980198019802,50.12871287128713
443,325.08910891089107,111.14851485148515
444,224.73267326732673,92.08910891089108
445,197.87128712871288,20.88118811881188
446,265.28712871287127,65.91089108910892
447,247.14851485148515,84.4950495049505
